id,title,original_language,avg_vote,vote_count,popularity,genres,release_date,adult
149,Akira,ja,7.9,1995,25.736,"[878, 16]",1988-07-16,False
266856,The Theory of Everything,en,7.9,7368,22.249,"[18, 10749]",2014-11-26,False
359156,Don't Be Bad,it,7.9,594,9.013,"[80, 18]",2015-09-08,False
336804,Mustang,tr,7.9,927,7.779,[18],2015-06-17,False
20126,Deep Red,it,7.9,769,10.927,"[27, 9648, 53]",1975-03-07,False
118340,Guardians of the Galaxy,en,7.9,20196,30.566,"[28, 12, 878]",2014-07-30,False
9323,Ghost in the Shell,ja,7.9,1706,25.846,"[28, 16, 878]",1995-11-18,False
8290,Don't Look Now: We're Being Shot At,fr,7.9,756,20.921,"[35, 10752]",1966-12-07,False
770,Gone with the Wind,en,7.9,2125,29.04,"[18, 10749, 10752]",1939-12-15,False
337960,Holding the Man,en,7.9,297,8.417,[18],2015-08-27,False
640,Catch Me If You Can,en,7.9,8832,23.399,"[80, 18]",2002-12-25,False
20334,The Shop Around the Corner,en,7.9,250,9.229,"[35, 10749, 18]",1940-01-10,False
7984,In the Name of the Father,en,7.9,896,16.376,[18],1993-12-12,False
745,The Sixth Sense,en,7.9,7269,31.139,"[18, 9648, 53]",1999-08-06,False
14160,Up,en,7.9,14000,38.468,"[12, 16, 35, 10751]",2009-05-28,False
25606,White Collar Blues,it,7.9,508,7.834,[35],1975-03-27,False
32480,The Marquis of Grillo,it,7.9,262,6.791,[35],1981-12-23,False
197,Braveheart,en,7.9,6364,34.111,"[28, 18, 36, 10752]",1995-05-24,False
194,Amélie,fr,7.9,7308,32.883,"[35, 10749]",2001-04-25,False
11602,Through a Glass Darkly,sv,7.9,234,8.34,[18],1961-06-06,False
435129,The Breadwinner,en,7.9,390,8.964,"[16, 18, 10751, 10752]",2017-11-17,False
26022,My Name Is Khan,hi,7.9,517,12.821,"[18, 10749]",2010-02-11,False
3078,It Happened One Night,en,7.9,585,11.72,"[35, 10749]",1934-02-22,False
6977,No Country for Old Men,en,7.9,7006,29.61,"[80, 18, 53]",2007-11-08,False
31011,Mr. Nobody,en,7.9,3897,21.861,"[18, 14, 878, 10749]",2009-11-06,False
348892,Bajrangi Bhaijaan,hi,7.9,260,10.576,"[28, 35, 18]",2015-07-17,False
10674,Mulan,en,7.9,5719,32.773,"[12, 16, 10751]",1998-06-18,False
1402,The Pursuit of Happyness,en,7.9,6142,23.596,[18],2006-12-14,False
398924,A Bag of Marbles,fr,7.9,532,9.283,[18],2017-01-18,False
596,The Grapes of Wrath,en,7.9,469,11.096,"[18, 37]",1940-03-15,False
303,Notorious,en,7.9,795,13.566,"[53, 18, 10749]",1946-08-21,False
752,V for Vendetta,en,7.9,9379,28.734,"[28, 14, 53]",2006-02-23,False
115,The Big Lebowski,en,7.9,6775,28.565,"[35, 80]",1998-03-06,False
492188,Marriage Story,en,7.9,3133,35.665,[18],2019-11-06,False
391,A Fistful of Dollars,it,7.9,2244,23.315,[37],1964-09-12,False
505262,My Hero Academia: Two Heroes,ja,7.9,277,11.93,"[28, 12, 16, 35, 14]",2018-08-03,False
210577,Gone Girl,en,7.9,12182,52.539,"[18, 9648, 53]",2014-10-01,False
851,Brief Encounter,en,7.9,260,10.503,"[18, 10749]",1945-11-24,False
593,Solaris,ru,7.9,788,15.773,"[12, 18, 9648, 878]",1972-03-20,False
81,Nausicaä of the Valley of the Wind,ja,7.9,1784,31.425,"[12, 16, 14]",1984-03-11,False
934,Rififi,fr,7.9,213,9.336,"[28, 80, 18]",1955-04-13,False
451945,BPM (Beats per Minute),fr,7.9,907,9.725,[18],2017-08-23,False
13042,Presto,en,7.9,616,9.495,"[16, 10751]",2008-06-27,False
144,Wings of Desire,de,7.9,589,12.058,"[18, 14, 10749]",1987-05-17,False
85,Raiders of the Lost Ark,en,7.9,7686,36.495,"[12, 28]",1981-06-12,False
329,Jurassic Park,en,7.9,10417,32.256,"[12, 878]",1993-06-11,False
235,Stand by Me,en,7.9,3366,24.02,"[80, 18]",1986-08-08,False
399174,Isle of Dogs,en,7.9,2649,22.343,"[12, 16, 35]",2018-03-23,False
113,"Spring, Summer, Fall, Winter... and Spring",ko,7.9,554,17.946,[18],2003-09-19,False
242828,When Marnie Was There,ja,7.9,811,15.819,"[16, 18]",2014-07-19,False
499,Cléo from 5 to 7,fr,7.9,224,11.22,"[35, 18]",1962-04-11,False
313369,La La Land,en,7.9,11579,36.089,"[35, 18, 10402, 10749]",2016-11-29,False
37797,Whisper of the Heart,ja,7.9,807,19.396,"[16, 18, 10751]",1995-07-15,False
3870,1900,it,7.9,269,10.527,"[18, 36, 10749]",1976-09-01,False
152601,Her,en,7.9,9386,31.333,"[10749, 878, 18]",2013-12-18,False
21634,Prayers for Bobby,en,7.9,260,12.83,"[18, 36, 10770]",2009-02-27,False
826,The Bridge on the River Kwai,en,7.9,1084,24.66,"[18, 36, 10752]",1957-10-02,False
679,Aliens,en,7.9,5848,37.403,"[28, 878, 53]",1986-07-18,False
122906,About Time,en,7.9,4823,25.367,"[35, 18, 14, 10749]",2013-08-16,False
5961,Fanny and Alexander,sv,7.9,346,11.978,"[18, 14, 9648]",1982-12-17,False
27670,Nothing Left to Do but Cry,it,7.9,636,8.912,[35],1984-12-20,False
8327,The Holy Mountain,es,7.9,412,11.862,[18],1973-05-01,False
11036,The Notebook,en,7.9,7211,28.197,"[18, 10749]",2004-06-25,False
169813,Short Term 12,en,7.9,815,11.852,[18],2013-08-23,False
696,Manhattan,en,7.9,1403,15.751,"[35, 18, 10749]",1979-04-25,False
359724,Ford v Ferrari,en,7.9,2312,69.859,"[28, 18]",2019-11-13,False
234200,Pride,en,7.9,849,8,"[18, 35]",2014-09-12,False
275,Fargo,en,7.9,4541,23.028,"[80, 18, 53]",1996-03-08,False
24238,Mary and Max,en,7.9,1114,11.84,"[16, 35, 18]",2009-02-09,False
152742,The Best Offer,en,7.9,1791,14.91,"[80, 18, 9648, 10749]",2013-01-01,False
16804,Departures,ja,7.9,379,7.878,[18],2008-09-13,False
488623,Forgotten,ko,7.9,255,12.023,"[18, 9648, 53]",2017-11-29,False
671,Harry Potter and the Philosopher's Stone,en,7.9,16313,72.439,"[12, 14, 10751]",2001-11-16,False
393,Kill Bill: Vol. 2,en,7.9,9004,29.78,"[28, 80, 53]",2004-04-16,False
13398,Tokyo Godfathers,ja,7.8,434,10.653,"[16, 18]",2003-12-29,False
777,Grand Illusion,fr,7.8,305,11.718,"[18, 36, 10752]",1937-06-04,False
24480,Partly Cloudy,en,7.8,630,11.199,"[16, 10751]",2009-05-28,False
925,Do the Right Thing,en,7.8,781,13.12,[18],1989-06-14,False
71157,Polisse,fr,7.8,766,7.511,[18],2011-10-06,False
10227,PlayTime,fr,7.8,225,8.765,[35],1967-12-16,False
949,Heat,en,7.8,3816,25.238,"[28, 80, 18, 53]",1995-12-15,False
5915,Into the Wild,en,7.8,6620,21.407,"[12, 18]",2007-09-11,False
990,The Hustler,en,7.8,503,14.678,[18],1961-09-25,False
1628,Jules and Jim,fr,7.8,444,12.978,"[18, 10749]",1962-01-23,False
581,Dances with Wolves,en,7.8,2385,26.636,"[12, 18, 37]",1990-11-09,False
453,A Beautiful Mind,en,7.8,6415,23.461,"[18, 10749]",2001-12-11,False
203217,My Mom is a Character: The Film,pt,7.8,426,8.332,[35],2013-06-21,False
1018,Mulholland Drive,en,7.8,3512,22.168,"[18, 9648, 53]",2001-09-08,False
14574,The Boy in the Striped Pyjamas,en,7.8,4290,30.067,"[10752, 18]",2008-05-07,False
887,The Best Years of Our Lives,en,7.8,293,9.618,"[18, 36, 10749]",1946-12-25,False
597,Titanic,en,7.8,16518,38.089,"[18, 10749]",1997-11-18,False
513434,One Cut of the Dead,ja,7.8,202,8.599,"[35, 27]",2017-11-04,False
12093,Lilya 4-ever,sv,7.8,274,10.344,"[80, 18]",2002-08-23,False
6075,Carlito's Way,en,7.8,1755,23.189,"[80, 53]",1993-11-10,False
21135,L'Eclisse,it,7.8,202,9.502,"[18, 10749]",1962-04-12,False
702,A Streetcar Named Desire,en,7.8,695,10.882,[18],1951-09-18,False
314365,Spotlight,en,7.8,5611,22.213,"[18, 36, 53]",2015-11-06,False
25253,Crooks in Clover,fr,7.8,267,8.725,"[28, 35, 80]",1963-11-27,False
13929,Geri's Game,en,7.8,674,8.912,"[16, 10751]",1997-11-24,False
703,Annie Hall,en,7.8,2410,17.317,"[35, 18, 10749]",1977-04-19,False
10386,The Iron Giant,en,7.8,3301,16.792,"[12, 16, 35, 878, 10751]",1999-08-06,False
762,Monty Python and the Holy Grail,en,7.8,3552,37.085,"[12, 35, 14]",1975-05-25,False
1280,3-Iron,ko,7.8,579,11.149,"[80, 18, 10749]",2004-10-15,False
613,Downfall,de,7.8,2093,17.303,"[18, 36, 10752]",2004-09-08,False
13855,The Chaser,ko,7.8,549,12.261,"[80, 18, 53]",2008-02-14,False
335578,Land of Mine,da,7.8,845,12.026,"[18, 36, 10752]",2015-12-03,False
49687,Marriage Italian Style,it,7.8,226,9.994,"[35, 18, 10749]",1964-12-18,False
9479,The Nightmare Before Christmas,en,7.8,5567,24.144,"[14, 16, 10751]",1993-10-09,False
9421,The Dinner Game,fr,7.8,1045,10.132,[35],1998-04-15,False
336,"Duck, You Sucker",it,7.8,511,14.031,[37],1971-10-20,False
108,Three Colors: Blue,fr,7.8,787,13.705,[18],1993-01-10,False
393559,My Life as a Zucchini,fr,7.8,732,8.88,"[16, 18, 10751]",2016-10-12,False
3114,The Searchers,en,7.8,712,12.961,[37],1956-03-13,False
963,The Maltese Falcon,en,7.8,877,16.841,"[9648, 80, 53]",1941-10-18,False
141,Donnie Darko,en,7.8,7929,32.512,"[18, 14, 9648]",2001-01-18,False
546554,Knives Out,en,7.8,3451,85.475,"[35, 9648, 53]",2019-11-27,False
1646,Freedom Writers,en,7.8,1044,10.172,"[80, 18]",2007-01-05,False
24657,The Sacrifice,sv,7.8,216,12.143,[18],1986-05-14,False
2108,The Breakfast Club,en,7.8,5105,25.76,"[35, 18]",1985-02-15,False
968,Dog Day Afternoon,en,7.8,1536,17.096,"[80, 18, 53]",1975-08-11,False
382591,Two Is a Family,fr,7.8,2230,14.192,"[35, 18]",2016-12-07,False
265195,Wild Tales,es,7.8,1823,15.924,"[35, 18, 53]",2014-08-21,False
16859,Kiki's Delivery Service,ja,7.8,1957,30.317,"[16, 12, 18, 14, 10751]",1989-07-29,False
506574,Descendants 3,en,7.8,586,34.099,"[12, 10402, 10751, 10770]",2019-08-09,False
2440,Joint Security Area,ko,7.8,270,11.71,"[10752, 18, 53, 28]",2000-09-09,False
33602,Temple Grandin,en,7.8,213,7.772,[18],2010-02-06,False
553,Dogville,en,7.8,1438,17.87,"[80, 18, 53]",2003-05-19,False
575452,The Traitor,it,7.8,525,34.864,"[80, 18]",2019-05-23,False
29458,One Hundred Steps,it,7.8,371,6.679,"[80, 18]",2000-08-31,False
143,All Quiet on the Western Front,en,7.8,355,11.823,"[18, 10752]",1930-04-29,False
12,Finding Nemo,en,7.8,13223,50.123,"[16, 10751]",2003-05-30,False
10775,Infernal Affairs,cn,7.8,851,17.768,"[28, 80, 18, 9648, 53]",2002-12-12,False
1480,Touch of Evil,en,7.8,764,11.835,"[80, 53]",1958-03-30,False
981,The Philadelphia Story,en,7.8,432,9.311,"[35, 10749]",1940-12-05,False
632,Stalag 17,en,7.8,285,8.155,[10752],1953-05-29,False
269,Breathless,fr,7.8,855,13.851,"[18, 80]",1960-03-16,False
522627,The Gentlemen,en,7.8,828,168.036,"[28, 35, 80]",2020-01-01,False
11902,Underground,sr,7.8,321,12.373,"[35, 18, 10752]",1995-04-11,False
136,Freaks,en,7.8,550,11.118,"[18, 27]",1932-02-12,False
200727,"Love, Rosie",en,7.8,4142,21.828,"[35, 10749]",2014-10-16,False
873,The Color Purple,en,7.8,886,17.7,[18],1985-12-18,False
805,Rosemary's Baby,en,7.8,2168,17.603,"[18, 27, 9648]",1968-06-12,False
110160,Laurence Anyways,fr,7.8,452,9.142,"[18, 10749]",2012-05-18,False
8416,The Conformist,it,7.8,311,10.406,[18],1970-10-21,False
371645,Hunt for the Wilderpeople,en,7.8,1109,13.26,"[12, 35, 18]",2016-03-31,False
263115,Logan,en,7.8,13866,40.53,"[28, 18, 878]",2017-02-28,False
265169,Winter Sleep,tr,7.8,278,11.213,[18],2014-06-13,False
845,Strangers on a Train,en,7.8,844,15.57,"[80, 53]",1951-06-30,False
583,Life of Brian,en,7.8,2541,28.081,[35],1979-08-17,False
14069,The Girl Who Leapt Through Time,ja,7.8,1089,19.805,"[14, 16, 18, 878]",2006-07-15,False
320007,Victoria,de,7.8,696,9.117,"[80, 18, 53]",2015-06-11,False
14580,The Big Heat,en,7.8,225,8.355,"[80, 18]",1953-10-14,False
776,The Rules of the Game,fr,7.8,260,8.46,"[35, 18, 10749]",1939-06-08,False
238628,Tangerines,et,7.8,229,7.225,"[18, 10752]",2013-10-16,False
11787,Harvey,en,7.8,316,9.204,[35],1950-12-04,False
137182,The Broken Circle Breakdown,nl,7.8,687,6.235,[18],2012-10-09,False
10835,The Killer,cn,7.8,369,13.531,"[28, 80, 18, 53]",1989-07-06,False
903,Cool Hand Luke,en,7.8,736,19.92,"[80, 18]",1967-06-22,False
30018,Mother,ko,7.8,509,14.292,"[80, 18, 9648, 53]",2009-05-28,False
86837,Amour,fr,7.8,889,11.353,"[18, 10749]",2012-07-01,False
47931,Elite Squad: The Enemy Within,pt,7.8,985,12.322,"[18, 28, 80]",2010-10-08,False
80,Before Sunset,en,7.8,1771,15.357,"[18, 10749]",2004-02-10,False
404,The Straight Story,en,7.8,769,13.385,[18],1999-10-15,False
142,Brokeback Mountain,en,7.8,3995,21,"[18, 10749]",2005-09-10,False
11220,Fallen Angels,cn,7.8,270,12.39,"[28, 18, 10749]",1995-09-06,False
11005,Awakenings,en,7.8,1361,15.351,[18],1990-12-04,False
89,Indiana Jones and the Last Crusade,en,7.8,6226,31.684,"[28, 12]",1989-05-24,False
16305,Sullivan's Travels,en,7.8,228,9.271,"[12, 35, 10749]",1941-11-30,False
585,"Monsters, Inc.",en,7.8,12343,46.886,"[16, 35, 10751]",2001-11-01,False
982,The Manchurian Candidate,en,7.8,331,10.823,"[18, 53]",1962-10-24,False
309,The Celebration,da,7.8,464,11.41,[18],1998-06-19,False
261,Cat on a Hot Tin Roof,en,7.8,383,10.422,"[18, 10749]",1958-02-17,False
107,Snatch,en,7.8,5528,28.349,"[80, 53]",2000-09-01,False
4977,Paprika,ja,7.8,1062,15.252,"[16, 18, 9648, 878, 53]",2006-10-01,False
2118,L.A. Confidential,en,7.8,2703,27.656,"[80, 9648]",1997-09-19,False
59440,Warrior,en,7.8,2528,19.773,"[28, 18]",2011-09-09,False
674,Harry Potter and the Goblet of Fire,en,7.8,12861,37.831,"[12, 14, 10751]",2005-11-16,False
22843,Evangelion: 2.0 You Can (Not) Advance,ja,7.8,269,9.559,"[28, 16, 18, 878]",2009-06-26,False
297222,PK,hi,7.8,512,14.417,"[35, 18]",2014-12-18,False
10633,In the Heat of the Night,en,7.8,483,9.503,"[80, 18, 9648, 53]",1967-08-02,False
52345,Lisbela and the Prisoner,pt,7.8,233,1.195,"[35, 10749]",2003-08-22,False
10193,Toy Story 3,en,7.8,9882,34.161,"[16, 35, 10751]",2010-06-16,False
891,All the President's Men,en,7.8,946,24.737,"[18, 36, 9648, 53]",1976-04-04,False
587,Big Fish,en,7.8,4560,22.099,"[12, 18, 14]",2003-12-25,False
995,Stagecoach,en,7.8,529,10.958,"[12, 37]",1939-03-03,False
25188,The Last Picture Show,en,7.8,305,9.602,[18],1971-10-03,False
336808,Embrace of the Serpent,es,7.8,260,9.763,"[18, 12]",2015-05-25,False
49797,I Saw the Devil,ko,7.8,1163,21.68,"[53, 27]",2010-08-12,False
12444,Harry Potter and the Deathly Hallows: Part 1,en,7.8,12445,42.062,"[12, 14]",2010-10-17,False
164,Breakfast at Tiffany's,en,7.8,2652,28.214,"[35, 18, 10749]",1961-10-06,False
177572,Big Hero 6,en,7.8,11383,57.508,"[28, 12, 16, 35, 10751]",2014-10-24,False
1075,"Black Cat, White Cat",sr,7.8,364,10.261,"[35, 10749]",1998-06-01,False
117,The Untouchables,en,7.8,3318,22.822,"[80, 18, 36, 53]",1987-06-03,False
149870,The Wind Rises,ja,7.8,1514,20.239,[16],2013-07-20,False
11898,Kind Hearts and Coronets,en,7.8,228,9.458,"[35, 18]",1949-06-21,False
665,Ben-Hur,en,7.8,1401,23.767,"[12, 36]",1959-12-26,False
296096,Me Before You,en,7.8,7002,27.599,"[18, 10749]",2016-06-01,False
11621,Porco Rosso,ja,7.8,1574,20.187,"[12, 16, 35]",1992-07-18,False
380,Rain Man,en,7.8,3735,22.987,[18],1988-12-11,False
10191,How to Train Your Dragon,en,7.8,8772,36.729,"[12, 16, 14, 10751]",2010-03-10,False
9800,Philadelphia,en,7.8,2461,15.684,[18],1993-12-22,False
4480,Jean de Florette,fr,7.7,270,8.69,[18],1986-08-27,False
568160,Weathering with You,ja,7.7,225,17.403,"[16, 10749, 14, 18, 12]",2019-07-19,False
428493,God's Own Country,en,7.7,405,10.805,"[18, 10749]",2017-09-01,False
678,Out of the Past,en,7.7,249,9.22,"[9648, 53]",1947-11-25,False
11686,Love and Death,en,7.7,463,10.128,"[35, 36]",1975-06-10,False
576,The Wild Bunch,en,7.7,595,13.155,"[12, 37]",1969-06-17,False
24653,The Consequences of Love,it,7.7,339,8.372,"[80, 18]",2004-09-24,False
18329,Happy Together,zh,7.7,228,11.579,"[18, 10749]",1997-05-17,False
4808,Charade,en,7.7,659,11.637,"[35, 9648, 53, 10749]",1963-12-05,False
10020,Beauty and the Beast,en,7.7,6660,38.446,"[16, 14, 10749, 10751]",1991-11-13,False
1600,The Double Life of Véronique,fr,7.7,342,10.317,"[18, 53]",1991-05-15,False
1093,Elevator to the Gallows,fr,7.7,239,9.053,"[80, 18, 53]",1958-01-29,False
525,The Blues Brothers,en,7.7,2420,21.854,"[10402, 35, 28, 80]",1980-06-17,False
269149,Zootopia,en,7.7,11371,50.855,"[12, 16, 35, 10751]",2016-02-11,False
247,The Killing,en,7.7,746,10.443,[80],1956-06-06,False
2433,The Young Girls of Rochefort,fr,7.7,258,7.216,"[35, 18, 10749]",1967-03-08,False
42801,"Yesterday, Today and Tomorrow",it,7.7,206,10.105,"[35, 18, 10749]",1963-12-21,False
322,Mystic River,en,7.7,3758,19.825,"[80, 18, 9648, 53]",2003-10-07,False
12405,Slumdog Millionaire,en,7.7,6985,24.982,"[18, 10749]",2008-05-12,False
426426,Roma,es,7.7,2536,16.603,[18],2018-08-25,False
84892,The Perks of Being a Wallflower,en,7.7,6879,30.644,[18],2012-09-20,False
19026,Azur & Asmar: The Princes' Quest,fr,7.7,327,9.369,"[16, 10751]",2006-10-25,False
14811,Fiddler on the Roof,en,7.7,261,12.713,"[18, 10749]",1971-11-03,False
11697,The Man Who Shot Liberty Valance,en,7.7,562,11.125,[37],1962-04-22,False
374473,"I, Daniel Blake",en,7.7,777,12.907,[18],2016-10-21,False
11421,C.R.A.Z.Y.,fr,7.7,257,8.097,[18],2005-05-27,False
10322,Being There,en,7.7,480,8.55,"[35, 18]",1979-12-19,False
1633,Fried Green Tomatoes,en,7.7,741,11.413,"[18, 35]",1991-12-27,False
126319,Ernest & Celestine,fr,7.7,301,14.711,"[16, 35, 18, 10751]",2012-12-12,False
12548,I Vitelloni,it,7.7,309,7.259,"[35, 18]",1953-08-26,False
11658,Tae Guk Gi: The Brotherhood of War,ko,7.7,260,9.957,"[28, 12, 18, 36, 10752]",2004-02-05,False
123025,"Batman: The Dark Knight Returns, Part 1",en,7.7,840,21.857,"[28, 16, 9648]",2012-09-06,False
262,The King of Comedy,en,7.7,1034,14.566,"[35, 18]",1982-12-18,False
398978,The Irishman,en,7.7,3173,47.516,"[80, 18, 36]",2019-11-01,False
49026,The Dark Knight Rises,en,7.7,15670,40.324,"[28, 80, 18, 53]",2012-07-16,False
12516,Dreams,ja,7.7,215,6.996,"[18, 14]",1990-05-11,False
45269,The King's Speech,en,7.7,5836,24.74,"[18, 36]",2010-09-06,False
1040,The Leopard,it,7.7,365,9.988,[18],1963-03-28,False
16391,Black Narcissus,en,7.7,231,10.899,[18],1947-05-26,False
220,East of Eden,en,7.7,375,11.123,"[18, 10749]",1955-03-09,False
1417,Pan's Labyrinth,es,7.7,6955,29.867,"[18, 14, 10752]",2006-08-25,False
419478,Midnight Sun,en,7.7,2051,22.355,"[18, 10749]",2018-03-22,False
8832,Il Divo,it,7.7,571,8.215,[18],2008-05-28,False
653,Nosferatu,de,7.7,960,13.989,"[18, 14, 27]",1922-02-17,False
28580,The Lost Weekend,en,7.7,252,8.95,[18],1945-11-29,False
16306,Fantastic Planet,fr,7.7,355,12.13,"[16, 878]",1973-12-01,False
11482,The Tenant,fr,7.7,561,6.527,"[27, 53, 14]",1976-05-26,False
4497,Viridiana,es,7.7,239,10.321,[18],1961-05-17,False
1366,Rocky,en,7.7,4473,31.593,[18],1976-11-21,False
792,Platoon,en,7.7,2503,21.991,"[18, 10752, 28]",1986-12-19,False
273248,The Hateful Eight,en,7.7,9516,26.168,"[80, 18, 9648, 37]",2015-12-25,False
334,Magnolia,en,7.7,1982,17.47,[18],1999-12-10,False
40619,Day & Night,en,7.7,511,13.205,"[16, 10751]",2010-06-17,False
166428,How to Train Your Dragon: The Hidden World,en,7.7,3344,42.771,"[12, 16, 10751]",2019-01-03,False
1700,Misery,en,7.7,2587,20.058,"[18, 53]",1990-11-30,False
343,Harold and Maude,en,7.7,556,10.087,"[35, 18, 10749]",1971-12-20,False
13187,A Charlie Brown Christmas,en,7.7,332,10.262,"[16, 35, 10751, 10770]",1965-12-09,False
10757,Kabhi Khushi Kabhie Gham,hi,7.7,228,11.165,"[35, 18]",2001-12-14,False
2786,Pierrot le Fou,fr,7.7,417,13.017,"[18, 53]",1965-08-29,False
910,The Big Sleep,en,7.7,524,13.318,"[80, 9648, 53]",1946-08-23,False
820,JFK,en,7.7,1088,18.606,"[18, 36, 53]",1991-12-20,False
484751,Through The Fire,fr,7.7,352,7.453,[18],2018-11-28,False
15794,White Heat,en,7.7,205,8.846,"[80, 18, 53]",1949-09-02,False
13363,The Man from Earth,en,7.7,1292,16.079,"[18, 878]",2007-06-10,False
993,Sleuth,en,7.7,290,10.674,"[80, 9648, 53]",1972-12-10,False
277216,Straight Outta Compton,en,7.7,2325,24.473,"[18, 10402]",2015-08-13,False
9343,Fitzcarraldo,de,7.7,340,8.97,"[28, 12, 18]",1982-03-04,False
165,Back to the Future Part II,en,7.7,8059,22.407,"[12, 35, 878, 10751]",1989-11-22,False
22,Pirates of the Caribbean: The Curse of the Black Pearl,en,7.7,14095,69.352,"[28, 12, 14]",2003-07-09,False
40662,Batman: Under the Red Hood,en,7.7,882,72.838,"[28, 16, 9648]",2010-07-27,False
205,Hotel Rwanda,en,7.7,1668,18.316,"[18, 36, 10752]",2004-09-11,False
544510,"Cyrano, My Love",fr,7.7,230,7.551,"[36, 35]",2019-01-09,False
227932,My Mom is a Character 2,pt,7.7,346,7.465,[35],2016-12-22,False
503919,The Lighthouse,en,7.7,1127,41.637,"[18, 14, 27, 9648]",2019-10-18,False
14784,The Fall,en,7.7,755,15.069,"[12, 18, 14]",2008-01-03,False
672,Harry Potter and the Chamber of Secrets,en,7.7,13733,57.487,"[12, 14]",2002-11-13,False
17483,Shelter,en,7.7,259,10.96,"[18, 10749]",2007-06-16,False
484468,The Wolf's Call,fr,7.7,886,25.422,"[28, 53]",2019-02-20,False
793,Blue Velvet,en,7.7,1762,17.237,"[80, 9648, 53]",1986-08-01,False
11356,The Odd Couple,en,7.7,269,9.651,[35],1968-05-16,False
96721,Rush,en,7.7,4485,23.898,"[28, 18]",2013-09-02,False
396535,Train to Busan,ko,7.7,3351,33.008,"[28, 27, 53]",2016-07-20,False
6844,The Ten Commandments,en,7.7,740,36.366,"[18, 36]",1956-10-05,False
8073,Band of Outsiders,fr,7.7,259,7.782,"[80, 18, 10749]",1964-08-05,False
288,High Noon,en,7.7,752,13.655,[37],1952-06-09,False
5528,The Chorus,fr,7.7,1480,19.684,[18],2004-03-17,False
1939,Laura,en,7.7,385,11.472,"[18, 9648]",1944-10-11,False
1654,The Dirty Dozen,en,7.7,608,15.331,"[28, 12, 10752]",1967-06-15,False
562,Die Hard,en,7.7,7046,37.216,"[28, 53]",1988-07-15,False
83666,Moonrise Kingdom,en,7.7,3586,22.417,"[35, 18, 10749]",2012-05-24,False
10315,Fantastic Mr. Fox,en,7.7,2837,19.462,"[12, 16, 35, 10751]",2009-10-23,False
18079,Nine Queens,es,7.7,335,6.799,[80],2000-08-31,False
9475,Scent of a Woman,en,7.7,1661,16.693,[18],1992-12-23,False
3767,Gilda,en,7.7,269,10.087,[53],1946-04-25,False
1879,Guess Who's Coming to Dinner,en,7.7,414,9.638,"[35, 18, 10749]",1967-12-11,False
68,Brazil,en,7.7,1906,20.009,"[35, 878]",1985-02-20,False
364137,All Three of Us,fr,7.7,320,6.543,"[35, 18]",2015-11-04,False
347201,Boruto: Naruto the Movie,ja,7.7,370,15.751,"[28, 16, 35]",2015-08-07,False
2062,Ratatouille,en,7.7,10520,32.465,"[16, 35, 14, 10751]",2007-06-22,False
38251,Mediterraneo,it,7.7,540,9.167,"[35, 10749, 10752]",1991-01-31,False
37247,The Graduate,en,7.7,1832,19.187,"[35, 18]",1967-12-21,False
13386,I'm Starting from Three,it,7.7,342,6.457,[35],1981-03-05,False
12429,Ponyo,ja,7.7,2133,40.184,"[16, 10751]",2008-07-19,False
11299,Cowboy Bebop: The Movie,ja,7.7,379,15.416,"[28, 16, 878]",2001-09-01,False
9806,The Incredibles,en,7.7,12067,35.48,"[28, 12, 16, 10751]",2004-11-05,False
